,Vote ID,Date,O'clock,Title,Procedure,Leg/Non-Leg/Bud,Type of Vote,Code,interinstitutional file number,Committee responsabile,De/Policy area,Subject,"Final 
vote?",Author,RCV,Vote
6835,6859,14.03.2018,,European Semester for economic policy coordination: Annual Growth Survey 2018,,Non,Motion for resolution,A8-0047/2018,2017/2226/INI,Committee on Economic and Monetary Affairs,Economic & monetary affairs,Paragraph 5,0.0,EFDD,RCV,-
6836,6860,14.03.2018,,European Semester for economic policy coordination: Annual Growth Survey 2018,,Non,Motion for resolution,A8-0047/2018,2017/2226/INI,Committee on Economic and Monetary Affairs,Economic & monetary affairs,After paragraph 5,0.0,EFDD,RCV,-
6837,6861,14.03.2018,,European Semester for economic policy coordination: Annual Growth Survey 2018,,Non,Motion for resolution,A8-0047/2018,2017/2226/INI,Committee on Economic and Monetary Affairs,Economic & monetary affairs,Paragraph 10,0.0,EFDD,RCV,-
6838,6862,14.03.2018,,European Semester for economic policy coordination: Annual Growth Survey 2018,,Non,Motion for resolution,A8-0047/2018,2017/2226/INI,Committee on Economic and Monetary Affairs,Economic & monetary affairs,Paragraph 11,0.0,EFDD,RCV,-
6839,6863,14.03.2018,,European Semester for economic policy coordination: Annual Growth Survey 2018,,Non,Motion for resolution,A8-0047/2018,2017/2226/INI,Committee on Economic and Monetary Affairs,Economic & monetary affairs,Paragraph 12,0.0,EFDD,RCV,-
6840,6864,14.03.2018,,European Semester for economic policy coordination: Annual Growth Survey 2018,,Non,Motion for resolution,A8-0047/2018,2017/2226/INI,Committee on Economic and Monetary Affairs,Economic & monetary affairs,Paragraph 14,0.0,EFDD,RCV,-
6841,6865,14.03.2018,,European Semester for economic policy coordination: Annual Growth Survey 2018,,Non,Motion for resolution,A8-0047/2018,2017/2226/INI,Committee on Economic and Monetary Affairs,Economic & monetary affairs,Paragraph 16,0.0,Greens/ EFA,RCV,-
6842,6866,14.03.2018,,European Semester for economic policy coordination: Annual Growth Survey 2018,,Non,Motion for resolution,A8-0047/2018,2017/2226/INI,Committee on Economic and Monetary Affairs,Economic & monetary affairs,Paragraph 18,0.0,EFDD,RCV,-
6843,6867,14.03.2018,,European Semester for economic policy coordination: Annual Growth Survey 2018,,Non,Motion for resolution,A8-0047/2018,2017/2226/INI,Committee on Economic and Monetary Affairs,Economic & monetary affairs,Paragraph 22,0.0,EFDD,RCV,-
6844,6868,14.03.2018,,European Semester for economic policy coordination: Annual Growth Survey 2018,,Non,Motion for resolution,A8-0047/2018,2017/2226/INI,Committee on Economic and Monetary Affairs,Economic & monetary affairs,After paragraph 26,0.0,EFDD,RCV,-
6845,6869,14.03.2018,,European Semester for economic policy coordination: Annual Growth Survey 2018,,Non,Motion for resolution,A8-0047/2018,2017/2226/INI,Committee on Economic and Monetary Affairs,Economic & monetary affairs,After paragraph 26,0.0,Greens/ EFA,RCV,+
6846,6870,14.03.2018,,European Semester for economic policy coordination: Annual Growth Survey 2018,,Non,Motion for resolution,A8-0047/2018,2017/2226/INI,Committee on Economic and Monetary Affairs,Economic & monetary affairs,Recital G,0.0,EFDD,RCV,-
6847,6871,14.03.2018,,European Semester for economic policy coordination: Annual Growth Survey 2018,,Non,Motion for resolution,A8-0047/2018,2017/2226/INI,Committee on Economic and Monetary Affairs,Economic & monetary affairs,vote: resolution (as a whole),1.0,0,RCV,+
6848,6872,14.03.2018,,European Semester for economic policy coordination: employment and social aspects in the Annual Growth Survey 2018,,Non,Motion for resolution,A8-0052/2018,2017/2260/INI,Committee on Employment and Social Affairs,Employment & social affairs,After paragraph 2,0.0,"S&D, EUL/NGL,
Greens/ EFA",RCV,+
6849,6873,14.03.2018,,European Semester for economic policy coordination: employment and social aspects in the Annual Growth Survey 2018,,Non,Motion for resolution,A8-0052/2018,2017/2260/INI,Committee on Employment and Social Affairs,Employment & social affairs,After paragraph 3,0.0,"S&D, EUL/NGL,
Greens/ EFA",RCV,-
6850,6874,14.03.2018,,European Semester for economic policy coordination: employment and social aspects in the Annual Growth Survey 2018,,Non,Motion for resolution,A8-0052/2018,2017/2260/INI,Committee on Employment and Social Affairs,Employment & social affairs,After paragraph 7,0.0,"S&D, EUL/NGL,
Greens/ EFA",RCV,-
6851,6875,14.03.2018,,European Semester for economic policy coordination: employment and social aspects in the Annual Growth Survey 2018,,Non,Motion for resolution,A8-0052/2018,2017/2260/INI,Committee on Employment and Social Affairs,Employment & social affairs,Paragraph 14,0.0,"S&D, EUL/NGL,
Greens/ EFA",RCV,-
6852,6876,14.03.2018,,European Semester for economic policy coordination: employment and social aspects in the Annual Growth Survey 2018,,Non,Motion for resolution,A8-0052/2018,2017/2260/INI,Committee on Employment and Social Affairs,Employment & social affairs,After paragraph 40,0.0,"S&D, EUL/NGL,
Greens/ EFA",RCV,-
6853,6877,14.03.2018,,European Semester for economic policy coordination: employment and social aspects in the Annual Growth Survey 2018,,Non,Motion for resolution,A8-0052/2018,2017/2260/INI,Committee on Employment and Social Affairs,Employment & social affairs,After recital D,0.0,ENF,RCV,-
6854,6878,14.03.2018,,European Semester for economic policy coordination: employment and social aspects in the Annual Growth Survey 2018,,Non,Motion for resolution,A8-0052/2018,2017/2260/INI,Committee on Employment and Social Affairs,Employment & social affairs,vote: resolution (as a whole),1.0,0,RCV,+
6855,6879,15.03.2018,,Situation in the Maldives,,Non,Motion for resolution,RC-B8-0168/2018,2018/2630/RSP,0,Foreign and security policy,Paragraph 10,0.0,EUL/NGL,RCV,-
6856,6880,15.03.2018,,Situation in the Maldives,,Non,Motion for resolution,RC-B8-0168/2018,2018/2630/RSP,0,Foreign and security policy,Paragraph 13,0.0,EUL/NGL,RCV,-
6857,6881,15.03.2018,,EU-Comoros fisheries partnership agreement: denunciation,,Non,Draft legislative resolution,A8-0058/2018,2017/0241/NLE,Committee on Fisheries,Fisheries,vote: consent,1.0,0,RCV,+
6858,6882,15.03.2018,,EU-Comoros fisheries partnership agreement: denunciation (resolution),,Non,Motion for resolution,A8-0055/2018,2017/2266/INI,Committee on Fisheries,Fisheries,single vote,1.0,0,RCV,+
6859,6883,15.03.2018,,Europass: framework for skills and qualifications,***I,Leg,Draft legislative resolution,A8-0244/2017,2016/0304/COD,"Committee on Employment and Social Affairs, Committee on Culture and Education",Employment & social affairs,Provisional agreement,0.0,committee,RCV,+
6860,6884,15.03.2018,,Creative Europe Programme (2014 to 2020),***I,Leg,Draft legislative resolution,A8-0369/2017,2017/0163/COD,Committee on Culture and Education,Culture & education,Provisional agreement,0.0,committee,RCV,+
6861,6885,15.03.2018,,Location of the seat of the European Medicines Agency,***I,Leg,Draft legislative resolution,A8-0063/2018,2017/0328/COD,"Committee on the Environment, Public Health and Food Safety",Environment & public health,"Proposal to reject the
Commission proposal",0.0,"38+ MEPs
EFDD",RCV,-
6862,6886,15.03.2018,,Location of the seat of the European Medicines Agency,***I,Leg,Draft legislative resolution,A8-0063/2018,2017/0328/COD,"Committee on the Environment, Public Health and Food Safety",Environment & public health,Article 71a,0.0,EFDD,RCV,-
6863,6887,15.03.2018,,Location of the seat of the European Medicines Agency,***I,Leg,Draft legislative resolution,A8-0063/2018,2017/0328/COD,"Committee on the Environment, Public Health and Food Safety",Environment & public health,after Recital 1,0.0,EFDD,RCV,-
6864,6888,15.03.2018,,Location of the seat of the European Medicines Agency,***I,Leg,Draft legislative resolution,A8-0063/2018,2017/0328/COD,"Committee on the Environment, Public Health and Food Safety",Environment & public health,vote: Commission proposal,1.0,0,RCV,+
6865,6889,15.03.2018,,Common Consolidated Corporate Tax Base,*,Leg,Draft legislative resolution,A8-0051/2018,2016/0336/CNS,Committee on Economic and Monetary Affairs,Economic & monetary affairs,"Proposal to reject the
Commission proposal",0.0,"EFDD, ECR",RCV,-
6866,6890,15.03.2018,,Common Consolidated Corporate Tax Base,*,Leg,Draft legislative resolution,A8-0051/2018,2016/0336/CNS,Committee on Economic and Monetary Affairs,Economic & monetary affairs,"Amendments by the
committee responsible -
separate vote",0.0,committee,RCV,+
6867,6891,15.03.2018,,Common Consolidated Corporate Tax Base,*,Leg,Draft legislative resolution,A8-0051/2018,2016/0336/CNS,Committee on Economic and Monetary Affairs,Economic & monetary affairs,"Amendments by the
committee responsible -
separate vote",0.0,committee,RCV,+
6868,6892,15.03.2018,,Common Consolidated Corporate Tax Base,*,Leg,Draft legislative resolution,A8-0051/2018,2016/0336/CNS,Committee on Economic and Monetary Affairs,Economic & monetary affairs,"Amendments by the
committee responsible -
separate vote",0.0,committee,RCV,+
6869,6893,15.03.2018,,Common Consolidated Corporate Tax Base,*,Leg,Draft legislative resolution,A8-0051/2018,2016/0336/CNS,Committee on Economic and Monetary Affairs,Economic & monetary affairs,"Amendments by the
committee responsible -
separate vote",0.0,committee,RCV,+
6870,6894,15.03.2018,,Common Consolidated Corporate Tax Base,*,Leg,Draft legislative resolution,A8-0051/2018,2016/0336/CNS,Committee on Economic and Monetary Affairs,Economic & monetary affairs,"Amendments by the
committee responsible -
separate vote",0.0,committee,RCV,+
6871,6895,15.03.2018,,Common Consolidated Corporate Tax Base,*,Leg,Draft legislative resolution,A8-0051/2018,2016/0336/CNS,Committee on Economic and Monetary Affairs,Economic & monetary affairs,"Amendments by the
committee responsible -
separate vote",0.0,committee,RCV,+
6872,6896,15.03.2018,,Common Consolidated Corporate Tax Base,*,Leg,Draft legislative resolution,A8-0051/2018,2016/0336/CNS,Committee on Economic and Monetary Affairs,Economic & monetary affairs,"Article 2, paragraph 1, point c",0.0,EFDD,RCV,-
6873,6897,15.03.2018,,Common Consolidated Corporate Tax Base,*,Leg,Draft legislative resolution,A8-0051/2018,2016/0336/CNS,Committee on Economic and Monetary Affairs,Economic & monetary affairs,vote: Commission proposal,1.0,0,RCV,+
6874,6898,15.03.2018,,Common Corporate Tax Base,*,Leg,Draft legislative resolution,A8-0050/2018,2016/0337/CNS,Committee on Economic and Monetary Affairs,Economic & monetary affairs,"Proposal to reject the
Commission proposal",0.0,"EFDD, ECR",RCV,-
6875,6899,15.03.2018,,Common Corporate Tax Base,*,Leg,Draft legislative resolution,A8-0050/2018,2016/0337/CNS,Committee on Economic and Monetary Affairs,Economic & monetary affairs,"Amendments by the
committee responsible -
separate vote",0.0,committee,RCV,+
6876,6900,15.03.2018,,Common Corporate Tax Base,*,Leg,Draft legislative resolution,A8-0050/2018,2016/0337/CNS,Committee on Economic and Monetary Affairs,Economic & monetary affairs,"Amendments by the
committee responsible -
separate vote",0.0,committee,RCV,+
6877,6901,15.03.2018,,Common Corporate Tax Base,*,Leg,Draft legislative resolution,A8-0050/2018,2016/0337/CNS,Committee on Economic and Monetary Affairs,Economic & monetary affairs,"Amendments by the
committee responsible -
separate vote",0.0,committee,RCV,+
6878,6902,15.03.2018,,Common Corporate Tax Base,*,Leg,Draft legislative resolution,A8-0050/2018,2016/0337/CNS,Committee on Economic and Monetary Affairs,Economic & monetary affairs,"Amendments by the
committee responsible -
separate vote",0.0,committee,RCV,+
6879,6903,15.03.2018,,Common Corporate Tax Base,*,Leg,Draft legislative resolution,A8-0050/2018,2016/0337/CNS,Committee on Economic and Monetary Affairs,Economic & monetary affairs,"Article 2, paragraph 1, point c",0.0,EFDD,RCV,-
6880,6904,15.03.2018,,Common Corporate Tax Base,*,Leg,Draft legislative resolution,A8-0050/2018,2016/0337/CNS,Committee on Economic and Monetary Affairs,Economic & monetary affairs,"Article 9, after paragraph 2",0.0,Greens/ EFA,RCV,-
6881,6905,15.03.2018,,Common Corporate Tax Base,*,Leg,Draft legislative resolution,A8-0050/2018,2016/0337/CNS,Committee on Economic and Monetary Affairs,Economic & monetary affairs,"Article 53, paragraph 1, after subparagraph 1",0.0,EUL/NGL,RCV,-
6882,6906,15.03.2018,,Common Corporate Tax Base,*,Leg,Draft legislative resolution,A8-0050/2018,2016/0337/CNS,Committee on Economic and Monetary Affairs,Economic & monetary affairs,"Article 59, paragraph 1, subparagraph 1, point a",0.0,EFDD,RCV,-
6883,6907,15.03.2018,,Common Corporate Tax Base,*,Leg,Draft legislative resolution,A8-0050/2018,2016/0337/CNS,Committee on Economic and Monetary Affairs,Economic & monetary affairs,"Article 59, paragraph 2",0.0,EFDD,RCV,-
6884,6908,15.03.2018,,Common Corporate Tax Base,*,Leg,Draft legislative resolution,A8-0050/2018,2016/0337/CNS,Committee on Economic and Monetary Affairs,Economic & monetary affairs,After article 62,0.0,Greens/ EFA,RCV,-
6885,6909,15.03.2018,,Common Corporate Tax Base,*,Leg,Draft legislative resolution,A8-0050/2018,2016/0337/CNS,Committee on Economic and Monetary Affairs,Economic & monetary affairs,After recital 5,0.0,Greens/ EFA,RCV,-
6886,6910,15.03.2018,,Common Corporate Tax Base,*,Leg,Draft legislative resolution,A8-0050/2018,2016/0337/CNS,Committee on Economic and Monetary Affairs,Economic & monetary affairs,After recital 5,0.0,Greens/ EFA,RCV,-
6887,6911,15.03.2018,,Common Corporate Tax Base,*,Leg,Draft legislative resolution,A8-0050/2018,2016/0337/CNS,Committee on Economic and Monetary Affairs,Economic & monetary affairs,After recital 5,0.0,EUL/NGL,RCV,-
6888,6912,15.03.2018,,Common Corporate Tax Base,*,Leg,Draft legislative resolution,A8-0050/2018,2016/0337/CNS,Committee on Economic and Monetary Affairs,Economic & monetary affairs,Recital 8,0.0,Greens/ EFA,RCV,-
6889,6913,15.03.2018,,Common Corporate Tax Base,*,Leg,Draft legislative resolution,A8-0050/2018,2016/0337/CNS,Committee on Economic and Monetary Affairs,Economic & monetary affairs,vote: Commission proposal,1.0,0,RCV,+
6890,6914,15.03.2018,,Guidelines for the 2019 budget - Section III,,Bud,Motion for resolution,A8-0062/2018,2017/2286/BUD,Committee on Budgets,Budget,Paragraph 2,0.0,ENF,RCV,-
6891,6915,15.03.2018,,Guidelines for the 2019 budget - Section III,,Bud,Motion for resolution,A8-0062/2018,2017/2286/BUD,Committee on Budgets,Budget,After paragraph 2,0.0,EUL/NGL,RCV,-
6892,6916,15.03.2018,,Guidelines for the 2019 budget - Section III,,Bud,Motion for resolution,A8-0062/2018,2017/2286/BUD,Committee on Budgets,Budget,After paragraph 2,0.0,EUL/NGL,RCV,-
6893,6917,15.03.2018,,Guidelines for the 2019 budget - Section III,,Bud,Motion for resolution,A8-0062/2018,2017/2286/BUD,Committee on Budgets,Budget,Heading after paragraph 2,0.0,EPP,RCV,-
6894,6918,15.03.2018,,Guidelines for the 2019 budget - Section III,,Bud,Motion for resolution,A8-0062/2018,2017/2286/BUD,Committee on Budgets,Budget,Subheading after paragraph 2,0.0,S&D,RCV,+
6895,6919,15.03.2018,,Guidelines for the 2019 budget - Section III,,Bud,Motion for resolution,A8-0062/2018,2017/2286/BUD,Committee on Budgets,Budget,Paragraph 3,0.0,ENF,RCV,-
6896,6920,15.03.2018,,Guidelines for the 2019 budget - Section III,,Bud,Motion for resolution,A8-0062/2018,2017/2286/BUD,Committee on Budgets,Budget,Paragraph 4,0.0,S&D,RCV,+
6897,6921,15.03.2018,,Guidelines for the 2019 budget - Section III,,Bud,Motion for resolution,A8-0062/2018,2017/2286/BUD,Committee on Budgets,Budget,Paragraph 17,0.0,ENF,RCV,-
6898,6922,15.03.2018,,Guidelines for the 2019 budget - Section III,,Bud,Motion for resolution,A8-0062/2018,2017/2286/BUD,Committee on Budgets,Budget,After paragraph 22,0.0,EUL/NGL,RCV,-
6899,6923,15.03.2018,,Guidelines for the 2019 budget - Section III,,Bud,Motion for resolution,A8-0062/2018,2017/2286/BUD,Committee on Budgets,Budget,After paragraph 25,0.0,EUL/NGL,RCV,-
6900,6924,15.03.2018,,Guidelines for the 2019 budget - Section III,,Bud,Motion for resolution,A8-0062/2018,2017/2286/BUD,Committee on Budgets,Budget,After paragraph 28,0.0,EUL/NGL,RCV,-
6901,6925,15.03.2018,,Guidelines for the 2019 budget - Section III,,Bud,Motion for resolution,A8-0062/2018,2017/2286/BUD,Committee on Budgets,Budget,After paragraph 31,0.0,EUL/NGL,RCV,-
6902,6926,15.03.2018,,Guidelines for the 2019 budget - Section III,,Bud,Motion for resolution,A8-0062/2018,2017/2286/BUD,Committee on Budgets,Budget,Paragraph 33,0.0,ENF,RCV,-
6903,6927,15.03.2018,,Guidelines for the 2019 budget - Section III,,Bud,Motion for resolution,A8-0062/2018,2017/2286/BUD,Committee on Budgets,Budget,Paragraph 33,0.0,S&D,RCV,-
6904,6928,15.03.2018,,Guidelines for the 2019 budget - Section III,,Bud,Motion for resolution,A8-0062/2018,2017/2286/BUD,Committee on Budgets,Budget,Paragraph 33,0.0,S&D,RCV,+
6905,6929,15.03.2018,,Guidelines for the 2019 budget - Section III,,Bud,Motion for resolution,A8-0062/2018,2017/2286/BUD,Committee on Budgets,Budget,Paragraph 35,0.0,ENF,RCV,-
6906,6930,15.03.2018,,Guidelines for the 2019 budget - Section III,,Bud,Motion for resolution,A8-0062/2018,2017/2286/BUD,Committee on Budgets,Budget,After paragraph 39,0.0,ENF,RCV,-
6907,6931,15.03.2018,,Guidelines for the 2019 budget - Section III,,Bud,Motion for resolution,A8-0062/2018,2017/2286/BUD,Committee on Budgets,Budget,After recital F,0.0,EUL/NGL,RCV,-
6908,6932,15.03.2018,,Guidelines for the 2019 budget - Section III,,Bud,Motion for resolution,A8-0062/2018,2017/2286/BUD,Committee on Budgets,Budget,vote: resolution (as a whole),1.0,0,RCV,+
6909,6933,15.03.2018,,Situation in Syria,,Non,Motion for resolution,RC-B8-0139/2018,2018/2626/RSP,0,Foreign and security policy,After paragraph 3,0.0,EUL/NGL,RCV,-
6910,6934,15.03.2018,,Situation in Syria,,Non,Motion for resolution,RC-B8-0139/2018,2018/2626/RSP,0,Foreign and security policy,Paragraph 5,0.0,EUL/NGL,RCV,-
